"","V1","V2","V3","V4","V5"
"1",0.56405119467416,1.2287383043196,1.32927373494449,1.13079401992262,0.804598830707676
"2",0.79450141865353,1.01032150904385,0.867633625561365,1.22925919019894,1.07201538435888
"3",0.701428348196357,1.11142622584905,1.6119834461558,1.25230777816773,1.17199439418198
"4",0.569650635677664,1.02029893936049,1.32261101050502,1.11590943065434,1.43516738337401
"5",0.857767998312576,1.04671802322342,1.10714044805455,1.07360429887824,1.1108229800735
"6",1.06366816742937,1.05900064318986,1.69876162259498,1.58100692502323,1.58831923999287
"7",0.741840076565957,1.15902260053383,1.38663754757681,0.894418096940175,1.16121129070174
"8",1.10628127276982,0.869356552573688,1.2369603047695,1.40605362733287,0.977367235708168
"9",0.496870094248194,1.09739632396224,1.07301642897247,1.72407328942752,1.0613224498971
"10",0.990007041798139,0.849805727042753,1.56792763938428,0.921479556379592,1.785899111803
"11",0.69751226903035,1.31284952791349,1.06539900036077,0.998352138413722,1.49206381836386
"12",0.613671486778496,0.801395284590618,0.814666337774558,1.65692012195709,1.01664852675665
"13",0.727963821970644,1.30630118497766,0.847683662232634,0.739827034247322,1.54096230115845
"14",1.05589492708568,1.00134491244862,0.98319875293453,1.79309171761606,1.7765136496365
"15",1.16828250921091,1.40190780387351,1.08250842473017,1.41810042614522,1.69716930978875
"16",0.747774152995729,0.778786365481688,1.51459088087236,1.08536724208062,1.33938432950114
"17",0.706629988244983,0.937348030165513,1.06509274079042,1.73907766490661,1.09466104393286
"18",0.658817279649567,1.2231116568069,0.946737202323896,1.00113031316607,1.41852368996347
"19",0.742701999397537,1.59164815699977,1.34425004098574,1.47026384405206,1.08346357652543
"20",0.851088270228174,1.03423447635322,1.30253458875762,0.983810207591191,1.00425968579368
"21",0.887740476270918,1.12475711057106,0.896079859282497,1.104991996802,1.00945160810258
"22",0.803389518574413,1.03895107511158,1.81784414344594,0.973219678242709,0.92745605734394
"23",0.869799182489939,1.17053233900331,0.943038062836178,2.05261948429259,1.27366228746076
"24",0.578137334584883,1.19555192573496,1.69729133995631,0.875344054405643,0.923995522113419
"25",0.902642719093088,1.14116688633103,1.22346350298621,1.04408400530222,1.1728770841783
"26",0.654991205420873,1.08799466744234,1.6318548143763,1.63359981801143,1.68072429086018
"27",1.02209445827924,0.98080799953578,0.878121414760776,1.28532734524656,1.07933193853612
"28",0.698126520260164,0.913016574963853,1.3457229130706,0.666273194249095,1.69606927350466
"29",0.934068431874837,0.940092539477846,1.28294947432651,1.44151941490507,1.97156126695838
"30",0.624455222765725,0.714419466547733,1.02187383512832,1.48575713328818,0.934549214109544
"31",0.863617413087951,1.26658167211651,1.39054182959127,1.09803187724728,1.40176287973528
"32",1.09754553362604,1.06333945018069,0.918922069492468,1.13545806895112,1.07669905543897
"33",0.692476321261372,0.873902978716656,1.10078841968984,1.30145750719324,0.81077603993174
"34",1.13564648758435,0.689152309093018,1.75385709226783,0.935708253580448,0.872059013384695
"35",0.76510949729793,0.955884760378403,1.51978517264992,0.880623571957074,1.28927377574922
"36",0.984105189440717,1.05154944013801,1.30356676665007,0.828602442141914,0.944590457939359
"37",0.771236840661599,0.763770244395871,1.89392932153746,1.35346501262285,1.28414276769475
"38",1.10062467688415,1.050961916447,1.02797364712657,0.809232701115306,1.10720877695596
"39",0.786697684473856,0.887966314836045,1.07012067182927,1.17261685238426,1.68521393269933
"40",1.0677046457376,0.951932815776119,1.29268947300153,0.930249625425885,1.77160160958263
"41",0.888398274099868,0.792932254102279,1.40369999907553,1.11700027228248,1.14418007760701
"42",0.977787598637364,1.36753827239915,1.08151199519526,1.09451284670424,1.52586060894618
"43",1.10059351995849,0.943475142304323,1.68070360327734,1.25446157102194,1.46972723355669
"44",0.874879229485178,1.03131349345241,1.77753408301482,1.23145129292849,1.78494235561738
"45",0.879163372776509,0.997728590671768,0.844124332043897,1.08844417766485,1.22279959642365
"46",0.657491641709785,2.07543983486926,1.3064208490154,1.06502132113866,1.53088374663268
"47",1.15225761910093,1.19734095212516,0.823401597227422,1.13795919382214,1.62335689791622
"48",0.811586854596173,1.05323408566642,1.92178195556431,1.3420533735026,1.79172977566734
"49",0.784419402238445,1.0800287348862,1.14483599839883,1.26548369789311,1.72434769897418
"50",0.564018680082255,1.23355164718964,1.20544453806916,1.50043504957922,1.68696077872309
"51",0.760571913757229,0.898259962985646,0.892264402901091,1.00255583536872,1.60767521711138
"52",0.923831311203537,1.63772704276579,1.95063752086262,1.40036454297763,1.73771714018552
"53",0.616093828290263,1.74313489340255,0.919280831575597,1.26336766336173,1.28961618161517
"54",0.791167084555762,0.99609664453773,1.10225844383746,0.908090898012324,0.78631847044455
"55",0.987633787860341,1.06419912093762,1.14837931482514,1.50385482003484,1.44010636496579
"56",0.735831475613964,0.953129701425134,0.82138316663068,1.23658344534806,0.909506470958685
"57",0.819015436750766,0.945757388648322,1.06658728161474,1.39041760967258,1.1016300934156
"58",0.700583837025321,1.54592544426587,1.1090922697198,1.42943568255975,0.823431825038579
"59",0.966967229109784,1.65742348953813,1.49201920722268,1.31851021520233,0.987537448947268
"60",0.922437738179543,0.792688057580388,0.922789051497379,1.77414829402101,1.47229225407907
"61",0.874102117397796,1.09246690940235,0.920541992413082,0.997883809767518,1.05426056933576
"62",0.826697720342972,1.19033854602118,1.16795495781613,1.25098025960965,1.43149451292226
"63",0.599531584265477,1.03035859585218,1.48609899311415,1.02964858745171,0.959680742343391
"64",1.04343776853854,1.20194078917745,1.42525922961863,1.27137789701864,0.864334702759142
"65",0.819029374673571,0.917004544108915,0.881957770830157,1.62428485814241,1.69351451197526
"66",1.0321492134769,1.15151282267213,1.18683912970484,1.09004697743816,1.28722934979527
"67",1.16316290074177,1.02973475624219,1.44552414815378,0.988204091374706,1.45168655146133
"68",0.819797295109873,1.60936227416329,1.40017864011809,1.65874724293132,1.41860983052829
"69",0.677772432693367,1.17635448521723,2.07830974326106,1.65491892504479,1.16050003284201
"70",0.539393533261172,1.52225715435541,0.985288529581825,1.81546079817203,1.92790278105093
"71",0.999311523767393,1.17435844175734,1.86396206985863,1.19715896901445,1.87366594968316
"72",0.795663446595399,0.81121581153306,1.12677828858746,1.07385688910901,1.32859306838005
"73",0.71374729300976,1.10041222074986,1.22214391185845,1.13082199846717,1.10457313328941
"74",0.786260433595276,1.08874778884755,1.21680318659778,1.16810719302891,0.999745727474806
"75",0.758514841720269,0.810548916822261,1.1398724030907,1.02299960949768,1.72769906375176
"76",0.906344639966286,1.4729326337364,1.19104279355253,1.57966279044625,0.941891740659167
"77",0.806095887384559,1.14849722692197,0.83024378911829,1.41203394903163,0.96412078887083
"78",0.76652653291442,0.900551986630021,1.16925512603356,1.3158064999989,1.33514139860674
"79",1.22299586992084,1.40619525586235,1.1466914567437,1.29329206431725,1.20446279176903
"80",0.657293553117116,0.909605116702243,1.46255882561773,0.903631061186189,0.74957018122476
"81",0.930365483309813,1.27125990652983,1.3455767545006,2.31645725118546,1.27497930850504
"82",0.66058115128345,1.2425257339485,1.21036408260534,1.41242321641483,0.883449100327588
"83",0.631797456765448,1.37583808021058,1.06303605298469,1.43138008326224,1.28930278353321
"84",0.703650273301303,1.05741503236529,1.01419455035362,1.17172457728775,1.2627953850692
"85",0.982351172143177,0.989260574885273,1.03171171760658,1.51355376293848,1.05298732062872
"86",1.01377444786713,0.895465276994589,0.978322128946271,0.967041234660077,1.13847833710952
"87",0.527524045945141,1.06731566472057,1.03453790251938,1.59594355669269,1.1193473448957
"88",0.791769628191617,0.824830278879592,1.07995374153674,1.82690305027929,1.54501616024585
"89",0.558495964948169,0.722691403401054,1.19164139258282,1.10090743944329,1.18534904659873
"90",0.666038228067804,0.849360611893468,0.895307166058538,1.24307747856253,0.967999684585928
"91",0.985317776027391,1.16582277963614,1.42648072642999,1.1134936446225,1.76764202932272
"92",1.01509575892702,0.897416129266519,0.818206964733969,1.21000764322007,1.3801575085403
"93",0.877907160324684,1.56981301579756,1.53915793132861,1.08471524065232,1.23163945946964
"94",0.772818647036093,1.00461076051406,0.950882626083451,0.92560994682485,1.14395962404636
"95",1.0960646217534,0.717260905302839,0.924032196532939,1.27242431195049,1.13574502563785
"96",0.64897654768381,0.963241251019807,1.33504098617361,1.00828337254053,1.59669610049965
"97",0.852765772289656,1.72859924993693,1.56653279170431,1.62272665946778,1.68209342963895
"98",0.7313511635104,1.70745133420912,1.17649157679612,0.894509809456794,1.61488491944551
"99",0.85198331184982,0.679517756134353,0.792988221307476,1.11679425678565,1.04355330267309
"100",0.515537839387017,1.06673585312259,1.14970368789427,1.65372957088259,1.499664727902
"101",0.923592017151433,1.13460754773151,1.436650207655,1.91564974306065,0.928177096204711
"102",0.914997583357969,1.1860301611296,1.14163835519642,1.04750399861367,1.00308735067785
"103",0.768333680540519,0.910630497946789,1.56130891110389,1.65171931112499,0.80206975970267
"104",0.596013346799232,1.86875828369355,0.982563196175785,1.05001919177597,1.67614233162701
"105",0.658906164282275,0.956504154022127,1.2538872880099,1.16752344660399,1.26477987447312
"106",0.653546207249602,1.40587513793656,1.0034016209599,1.07844380694701,1.58641853105658
"107",1.02408723029231,1.05100030592578,0.932921927821477,1.33286078748868,1.90392898023871
"108",1.11087481372915,1.00597539368026,1.26807724470532,0.876056279785214,0.877097222458488
"109",0.774080983676515,1.13028040519673,0.89600705299382,0.89514872378368,0.903814757355483
"110",0.649957803267622,1.01166609648689,0.950382576839042,1.10772616656192,1.75160508458948
"111",0.731285235879893,1.01379572902048,0.998747768958399,2.23627390056803,1.26677856909049
"112",0.70872100959548,0.86367109633382,0.979796786912941,1.145594188718,1.77190445293656
"113",0.987977452300982,1.08221135469786,1.49849107022991,0.872619033536885,1.29656044473266
"114",0.756209445500955,0.823786424441229,1.39993360578926,0.762250546925591,1.50049739896188
"115",1.03722850986765,1.27395404914883,1.36222562753229,0.979486583395717,1.32298481017571
"116",0.887456736525347,1.3561913032891,1.44530564387257,1.49455389485197,1.0780177610265
"117",1.35417809798813,0.89898857624469,1.47399075830148,1.64251370828682,1.40629892354504
"118",0.699519611774876,1.41789075551758,1.61881110499554,0.864407783810418,1.60263462307115
"119",0.798437059238235,1.0201964528187,1.07289530821118,2.13408511610686,1.01905050535523
"120",0.740632373460149,1.22485918563195,1.12464887400525,1.35944420958919,1.02031948042936
"121",0.476002668177572,1.05940367664929,1.77581873991029,1.09256831561331,1.05505394801593
"122",0.744781413263495,1.1710258255507,1.24312330072508,1.31590121854963,0.935101998337761
"123",0.718535894987149,0.805260687187484,1.04574755749788,1.1632390352282,1.24957849292016
"124",0.726121554228401,0.971812998871716,1.17388102196333,1.00412416517784,1.20355060414297
"125",0.948212341410373,1.32147662573118,1.01853886776034,1.06126206873426,2.01238995738979
